gene,err_spaceflight,err_ground,err_ratio
AT4G13700,0.24156453,0.16470619,1.4666389
AT1G49580,0.1099692,0.07498116,1.4666243
AT4G32590,0.1358471,0.09262788,1.4665897
AT1G05260,0.20151505,0.13741598,1.46646
AT1G17760,0.09314114,0.06352066,1.4663123
AT5G23130,0.16662847,0.11364,1.4662834
AT4G32915,0.11424956,0.07793299,1.4659972
AT3G51480,0.13663729,0.0932105,1.4659
AT5G06130,0.07362606,0.05022781,1.4658421
AT1G54230,0.18866166,0.12872101,1.4656631
AT5G19630,0.082095064,0.056014635,1.4656
AT5G25240,0.33835474,0.23087187,1.465552
AT4G05230,0.19082071,0.13021947,1.4653774
AT5G04330,0.2008069,0.13704179,1.4652966
AT2G24410,0.30824497,0.21038404,1.4651537
AT4G11760,0.19323164,0.13192172,1.4647446
AT4G20330,0.06629765,0.045262452,1.464738
AT3G01150,0.07563222,0.051635362,1.4647366
AT4G00520,0.13811721,0.09431569,1.4644138
AT5G41350,0.10743157,0.073368564,1.4642723
AT5G54600,0.109449826,0.074747615,1.4642583
AT1G02270,0.15784004,0.10780521,1.4641225
AT3G59690,0.12712795,0.08683404,1.4640334
AT3G13662,0.2824588,0.19293435,1.464015
AT4G32830,0.18687527,0.12764671,1.4640036
AT5G43270,0.1816373,0.124081925,1.4638498
AT5G06020,0.24081543,0.16451411,1.4637979
AT3G19210,0.19155172,0.1308675,1.4637072
AT1G14910,0.061531283,0.04203967,1.4636477
AT4G38440,0.086482085,0.059089497,1.4635776
AT5G07250,0.122901745,0.083979346,1.4634757
AT4G05190,0.2080581,0.14218535,1.4632878
AT2G42190,0.16504388,0.112805225,1.4630871
AT2G07280,0.1949734,0.13327302,1.462962
AT1G23220,0.12569694,0.08592194,1.4629201
AT4G10100,0.1371971,0.0937955,1.4627258
AT1G03180,0.20904812,0.14293945,1.4624941
AT5G14470,0.4204475,0.28753656,1.4622401
AT1G56410,0.23210314,0.15875001,1.4620668
AT1G51745,0.09636789,0.06591503,1.4620014
AT5G10070,0.102388784,0.070046894,1.4617175
AT5G04980,0.17297728,0.11833878,1.4617125
AT5G41620,0.17179827,0.117543,1.461578
AT1G73950,0.07988946,0.054663412,1.4614793
AT3G25165,0.27090922,0.18538958,1.4612968
AT5G56020,0.11107331,0.07601275,1.4612455
AT1G69450,0.133539,0.09139289,1.461153
AT4G33910,0.0737981,0.05050806,1.461115
AT2G46560,0.07570063,0.051810883,1.4610949
AT5G19660,0.075644255,0.051778197,1.4609284
AT2G29740,0.23533742,0.1611015,1.460802
AT2G32590,0.2514926,0.17216155,1.4607941
AT1G76710,0.10285355,0.07041932,1.460587
AT4G37520,0.23418841,0.16034646,1.4605148
AT2G01210,0.19854051,0.13595453,1.4603448
AT4G03100,0.2464524,0.16876644,1.4603163
AT5G47780,0.06845458,0.046878256,1.4602625
AT4G31450,0.10040263,0.06876024,1.4601843
AT1G32490,0.100391164,0.06875304,1.4601704
AT5G13050,0.073868304,0.05058901,1.4601648
AT4G36970,0.11743623,0.08042802,1.4601406
AT3G42160,0.23491435,0.16088809,1.4601101
AT4G02850,0.4443689,0.30434325,1.4600912
AT5G44480,0.25254956,0.17297938,1.4599979
AT3G32050,0.17732619,0.121457644,1.4599837
AT2G04305,0.12919518,0.08849365,1.4599372
AT1G28200,0.06609961,0.04527603,1.4599246
AT3G42830,0.2517709,0.17246003,1.4598796
AT2G45620,0.0727779,0.049852002,1.4598788
AT4G14390,0.32512754,0.22272965,1.4597406
AT4G37200,0.11323002,0.077574484,1.4596295
AT4G10810,0.095404565,0.065370396,1.4594458
AT5G19070,0.13943289,0.09554041,1.4594126
AT3G12140,0.057645127,0.03949888,1.4594113
AT1G18190,0.106797844,0.07317898,1.4594059
AT1G64630,0.08780875,0.060169432,1.4593579
AT5G12340,0.41889447,0.2870488,1.4593146
AT5G19600,0.35868564,0.24581054,1.4591955
AT2G27775,0.18393762,0.12605943,1.459134
AT3G11490,0.14798552,0.101423524,1.4590846
AT5G60270,0.27130076,0.18595089,1.4589914
AT3G14650,0.18293482,0.12541322,1.4586564
AT5G27410,0.11196242,0.076765604,1.4584972
AT1G76140,0.068565615,0.047012705,1.4584483
AT3G13000,0.16767608,0.11497198,1.4584081
AT1G64030,0.19430149,0.1332361,1.4583246
AT3G20120,0.12435703,0.085277095,1.4582698
AT3G11500,0.13522725,0.0927786,1.4575262
AT4G09580,0.08189088,0.05618552,1.4575083
AT3G17440,0.10133201,0.06953055,1.4573739
AT4G09620,0.11287412,0.077453196,1.4573202
AT3G15160,0.08806814,0.060434874,1.4572402
AT5G04950,0.49630964,0.34059158,1.4571987
AT1G74230,0.07065852,0.048496425,1.4569838
AT4G27690,0.081730105,0.056098238,1.4569101
AT2G31170,0.099195294,0.06809846,1.456645
AT5G42690,0.18713762,0.1284939,1.4563928
AT2G26970,0.1236294,0.08489074,1.4563354
AT5G63950,0.11892721,0.08166206,1.4563336
AT4G13780,0.0704517,0.048384238,1.4560875
AT3G53940,0.2148622,0.1475625,1.4560757
AT1G46264,0.16165547,0.11102458,1.4560331
AT4G10620,0.10715364,0.07359804,1.4559305
AT1G50440,0.09917072,0.06813136,1.4555811
AT5G61605,0.20406094,0.14019842,1.455515
AT4G03200,0.10515795,0.072248384,1.4555057
AT4G09520,0.08658193,0.059487857,1.4554553
AT3G28930,0.296475,0.20370014,1.455448
AT4G27600,0.078889936,0.05420643,1.4553609
AT2G17480,0.1566379,0.107641116,1.4551865
AT5G04710,0.09588006,0.0658886,1.4551842
AT5G15860,0.17693517,0.12160108,1.4550459
AT2G43535,0.29454258,0.20243242,1.4550167
AT1G18330,0.41681775,0.2864813,1.4549563
AT1G07790,0.11001497,0.075632274,1.4546033
AT3G54000,0.19184278,0.13190359,1.4544165
AT3G17490,0.1726833,0.118731566,1.4544008
AT5G22570,0.61601156,0.42356655,1.4543442
AT3G11200,0.049265288,0.03387503,1.4543241
AT2G30580,0.092354566,0.06350464,1.4542962
AT5G36080,0.2050919,0.14102666,1.4542773
AT4G00700,0.2956308,0.20329744,1.4541787
AT4G00570,0.09800495,0.0674003,1.4540728
AT3G47780,0.22639602,0.15570374,1.4540178
AT1G02360,0.26121485,0.17974333,1.4532658
AT1G05460,0.13064402,0.089897856,1.4532495
AT1G18580,0.095360875,0.065619834,1.4532323
AT3G57870,0.05983116,0.04117118,1.4532288
AT1G76310,0.22452657,0.15451698,1.4530866
AT1G61850,0.08517586,0.058625147,1.4528892
AT3G17330,0.15979013,0.10998714,1.4528073
AT3G07020,0.062676944,0.04314625,1.4526622
AT2G38800,0.18590632,0.12798189,1.4525986
AT2G37020,0.12830703,0.08833382,1.4525242
AT2G34900,0.123244606,0.08484956,1.4525073
AT3G15020,0.11491087,0.079114266,1.452467
AT4G15180,0.095307305,0.06561901,1.4524343
AT2G01260,0.13403313,0.09228778,1.4523387
AT4G39756,0.18280524,0.12586993,1.4523343
AT2G41680,0.08293293,0.057107247,1.4522309
AT1G51290,0.18194562,0.12530568,1.452014
AT5G55390,0.10620981,0.07314759,1.4519931
AT4G29530,0.1310262,0.09024103,1.451958
AT2G41730,0.5021416,0.34586912,1.4518255
AT4G10050,0.0841314,0.057955187,1.4516627
AT2G42930,0.29424068,0.20269406,1.4516492
AT5G60600,0.06440946,0.04437296,1.451547
AT2G22840,0.1817621,0.12522367,1.4514995
AT3G24260,0.18448085,0.1270972,1.451494
AT1G20430,0.15106066,0.10408408,1.4513328
AT5G21070,0.09917515,0.06833917,1.4512196
AT1G21660,0.09545966,0.065779954,1.4511967
AT2G38250,0.28960097,0.19958262,1.4510329
AT2G41310,0.20642678,0.14227252,1.4509251
AT4G38950,0.19067043,0.13141644,1.4508871
AT1G28510,0.11232058,0.07741859,1.4508218
AT2G46820,0.1410549,0.09722698,1.4507793
AT1G33560,0.1662971,0.114629865,1.4507309
AT1G33070,0.19225253,0.13252674,1.4506695
AT2G33800,0.10057112,0.069327496,1.4506669
AT3G12760,0.10000574,0.06894467,1.4505215
AT5G17650,0.1413607,0.09747449,1.4502326
AT3G19490,0.098510675,0.067938045,1.4500073
AT1G68830,0.13825543,0.09534927,1.4499893
AT5G20885,0.12986037,0.08956082,1.4499683
AT1G56530,0.26026404,0.1795026,1.4499178
AT4G18465,0.09892579,0.06823383,1.4498054
AT4G18520,0.18782085,0.12956427,1.4496344
AT5G58790,0.22458035,0.15492615,1.4495959
AT5G52620,0.26657638,0.18392284,1.4493923
AT2G38020,0.08649704,0.059678823,1.4493755
AT1G06200,0.09353613,0.064545244,1.4491559
AT5G13840,0.16596146,0.11452342,1.4491485
AT5G52910,0.20464824,0.1412247,1.4490966
AT1G48140,0.112783775,0.07784191,1.4488823
AT5G17130,0.20003603,0.13806693,1.4488336
AT2G21655,0.20330748,0.14033845,1.4486939
AT1G05910,0.09206821,0.06356277,1.448461
AT5G24520,0.09858663,0.06806494,1.4484198
AT4G20070,0.1521857,0.105074875,1.4483546
AT5G01970,0.11083693,0.0765281,1.4483166
AT5G47610,0.38390973,0.26509282,1.4482087
AT5G02790,0.12996933,0.089748286,1.4481537
AT1G05430,0.09384618,0.06480542,1.4481223
AT3G17860,0.1878272,0.12970701,1.4480882
AT5G53060,0.10865822,0.075037286,1.4480562
AT1G31650,0.13395828,0.09251515,1.4479604
AT3G20980,0.18745492,0.1294693,1.4478713
AT3G14190,0.2315492,0.15994768,1.4476558
AT5G27330,0.18457298,0.12749872,1.4476457
AT3G57170,0.1105412,0.07636595,1.4475194
AT4G15040,0.25796524,0.1782206,1.447449
AT3G02060,0.14698727,0.101566695,1.4471995
AT1G68060,0.08589211,0.05935155,1.4471753
AT5G20230,0.40284026,0.27837324,1.4471228
AT5G03320,0.08564097,0.05918253,1.4470648
AT3G20100,0.19107841,0.13204746,1.4470433
AT3G20960,0.17729343,0.122528255,1.4469595
AT2G36810,0.09250866,0.06393327,1.4469564
AT1G19480,0.10620119,0.07339725,1.4469367
AT2G40150,0.18693605,0.12922058,1.4466429
AT4G31730,0.27511087,0.19018489,1.4465442
AT1G14970,0.22044536,0.15240814,1.4464145
AT1G32500,0.07864568,0.054373987,1.446384
AT1G02810,0.2316488,0.16016206,1.44634
AT1G07720,0.2682193,0.18546145,1.4462266
AT2G03070,0.13160355,0.09099928,1.4462042
AT4G30610,0.2348801,0.16241962,1.4461312
AT5G57710,0.12465447,0.08620149,1.4460825
AT2G38760,0.28751764,0.19883434,1.4460158
AT1G56080,0.16471082,0.113911346,1.4459561
AT2G36120,0.17437974,0.120607264,1.4458476
AT5G62000,0.101762295,0.07038847,1.4457237
AT1G17110,0.12488619,0.086387716,1.4456475
AT1G16880,0.11783562,0.08151298,1.4456054
AT3G13510,0.15092489,0.10440734,1.445539
AT3G21650,0.10606895,0.07337984,1.445478
AT1G22440,0.18281275,0.12648001,1.4453883
AT2G44020,0.08873212,0.061392307,1.4453294
AT1G78700,0.09427707,0.06522913,1.4453213
AT4G32050,0.13494304,0.09336802,1.4452809
AT5G01290,0.10365474,0.071727686,1.4451147
AT3G47836,0.1216744,0.08419762,1.445105
AT4G27654,0.6914513,0.4784788,1.4451034
AT1G13560,0.09286148,0.06426793,1.4449114
AT3G16960,0.2344567,0.16228089,1.4447584
AT2G39590,0.30020413,0.20779224,1.4447321
AT1G25530,0.2263737,0.15669465,1.4446803
AT4G25570,0.08219057,0.05689568,1.4445834
AT1G10720,0.0827194,0.05726308,1.44455
AT4G18500,0.3626267,0.25104162,1.4444884
AT1G05070,0.1037351,0.0718303,1.4441688
AT5G17050,0.255056,0.17665058,1.4438444
AT4G25100,0.23600928,0.16346204,1.4438169
AT4G30040,0.17155811,0.118824154,1.4437982
AT3G22400,0.15749097,0.10908651,1.4437252
AT1G42980,0.36003354,0.24938047,1.4437118
AT3G53190,0.13502946,0.0935306,1.4436928
AT5G45350,0.09488594,0.0657262,1.4436545
AT3G32280,0.17463274,0.120967306,1.4436358
AT3G60220,0.18767218,0.13000852,1.4435375
AT5G16200,0.2623479,0.18174554,1.44349
AT1G27870,0.22356248,0.15488061,1.4434502
AT2G39520,0.28040347,0.19426505,1.4434065
AT5G20380,0.14218934,0.09851305,1.4433552
AT4G30680,0.21327639,0.14776437,1.4433545
AT4G33740,0.1288919,0.089309186,1.4432098
AT3G06420,0.22285739,0.15441859,1.443203
AT3G54170,0.11293541,0.07825411,1.4431881
AT4G16510,0.13431692,0.09307567,1.4430937
AT1G11020,0.06974262,0.048328664,1.4430898
AT1G17440,0.09685325,0.0671179,1.4430314
AT3G02130,0.10543575,0.07308236,1.4426975
AT3G11740,0.39281076,0.27229515,1.4425919
AT2G27420,0.53310996,0.36955035,1.4425908
AT4G19710,0.10720593,0.074316375,1.4425611
AT5G08320,0.13033943,0.090354726,1.4425302
AT5G09900,0.06162496,0.04273108,1.4421574
AT1G61990,0.11749782,0.08149089,1.4418521
AT5G54460,0.1888735,0.13099636,1.4418223
AT5G16620,0.08977257,0.062264893,1.4417844
AT2G41880,0.15088531,0.10465298,1.4417679
AT4G31150,0.103439085,0.07174855,1.4416888
AT1G25520,0.119525835,0.082907096,1.4416839
AT4G20460,0.17461872,0.1211254,1.4416357
AT2G10920,0.2907831,0.20170595,1.4416188
AT1G55805,0.10339083,0.0717208,1.4415736
AT2G40650,0.09162991,0.0635662,1.4414877
AT5G53520,0.19715263,0.13677074,1.4414823
AT4G18395,0.28692886,0.1990537,1.4414644
AT2G14390,0.15928456,0.11051013,1.441357
AT4G30810,0.07499455,0.05203295,1.4412892
AT3G20260,0.18633799,0.12929118,1.4412273
AT1G15860,0.090091534,0.06251415,1.4411381
AT3G01930,0.12824862,0.088997416,1.4410374
AT2G33490,0.113638476,0.07886078,1.4410009
AT4G10730,0.107867174,0.07485705,1.4409753
AT4G38640,0.08459819,0.058715876,1.4408058
AT5G04850,0.065175906,0.04523682,1.4407709
AT4G27730,0.24030934,0.16679369,1.4407579
AT3G19990,0.10419839,0.07233698,1.4404579
AT3G10910,0.30242372,0.20995432,1.4404261
AT5G60240,0.26417845,0.18340516,1.440409
AT1G47885,0.19768852,0.13727377,1.4401039
AT1G32030,0.18822277,0.13070726,1.4400327
AT1G49270,0.19046259,0.13226536,1.4400034
AT2G34310,0.09598692,0.06665896,1.4399701
AT2G20870,0.3675621,0.25527865,1.4398465
AT1G34070,0.1705724,0.118475586,1.4397261
AT1G07840,0.09161836,0.0636418,1.4395939
AT1G21770,0.15999323,0.11113833,1.4395864
AT3G50520,0.11694999,0.081241526,1.4395345
AT1G05320,0.16948836,0.11774451,1.4394585
AT5G42270,0.09344808,0.064920016,1.4394338
AT4G16190,0.1793938,0.12463082,1.4394015
AT1G12450,0.14609997,0.10150831,1.4392906
AT4G02120,0.10564088,0.07339789,1.4392903
AT2G26550,0.102398105,0.07114557,1.4392757
AT3G07630,0.08684147,0.060337745,1.439256
AT2G35230,0.1173526,0.081538446,1.4392301
AT1G60890,0.15023324,0.10438614,1.4392066
AT1G08770,0.117465,0.08161796,1.4392052
AT2G04520,0.1388042,0.09645315,1.4390839
AT1G08580,0.14097133,0.09796468,1.4390014
AT4G01940,0.12618063,0.08769922,1.4387884
AT3G60770,0.078808926,0.054774523,1.4387877
AT1G72810,0.13591947,0.09447317,1.4387096
AT3G24515,0.22937983,0.1594485,1.4385824
AT3G54680,0.12767921,0.088755175,1.438555
AT5G16800,0.099312656,0.0690377,1.4385277
AT1G17100,0.1850158,0.1286256,1.4384055
AT4G02280,0.26742253,0.18591863,1.4383847
AT3G15140,0.19563739,0.1360165,1.4383355
AT3G03560,0.117541745,0.08174,1.4379953
AT2G22570,0.13433808,0.09342279,1.4379582
AT4G21090,0.11693655,0.081327744,1.4378431
AT1G61210,0.1250532,0.0869744,1.437816
AT3G61690,0.078734,0.05476487,1.4376732
AT5G15110,0.2580176,0.17948548,1.43754
AT5G26060,0.20898525,0.14538424,1.4374683
AT5G56900,0.08549082,0.059477568,1.4373622
AT3G62940,0.056695063,0.039443854,1.4373608
AT2G26530,0.3518112,0.24476826,1.4373236
AT2G41780,0.14025156,0.09758502,1.4372241
AT3G43170,0.23831563,0.16583106,1.4370987
AT5G64100,0.23489624,0.1634627,1.437002
AT1G55190,0.21367891,0.1487004,1.4369758
AT1G31410,0.083620675,0.058192197,1.4369737
AT3G53570,0.061771516,0.04298922,1.4369067
AT1G58110,0.111575656,0.07765275,1.4368536
AT4G38150,0.12730984,0.0886185,1.4366056
AT1G79920,0.23211879,0.16158323,1.4365276
AT5G16180,0.13068376,0.090976164,1.4364614
AT1G18700,0.08083201,0.056279056,1.4362713
AT4G18010,0.24225181,0.16866896,1.4362559
AT4G39160,0.08850586,0.061635546,1.4359545
AT2G38660,0.07830106,0.054530893,1.4359025
AT1G32160,0.08847762,0.06162025,1.4358526
AT1G60800,0.08210248,0.057180822,1.4358392
AT3G15095,0.08892272,0.061940413,1.4356169
AT5G51650,0.20245568,0.14103542,1.4354951
AT5G64550,0.21337882,0.14867108,1.4352409
AT2G36700,0.17052484,0.1188178,1.4351791
AT1G70520,0.19542119,0.13616885,1.4351386
AT4G31920,0.11579492,0.08068851,1.4350855
AT1G11940,0.16197471,0.112867914,1.435082
AT5G39860,0.35063532,0.24436435,1.4348873
AT5G19855,0.11677291,0.08138266,1.4348621
AT3G23930,0.37394226,0.26064467,1.4346821
AT5G57480,0.25368598,0.17683005,1.4346315
AT3G07140,0.09601279,0.06692988,1.434528
AT3G04830,0.074842185,0.052175254,1.434438
AT4G15920,0.25640535,0.17875054,1.4344311
AT3G62270,0.17294693,0.120569445,1.4344175
AT3G15880,0.061454087,0.042842984,1.4344022
AT3G55460,0.04775502,0.03329304,1.4343841
AT3G24315,0.09053274,0.0631171,1.4343613
AT1G05500,0.08386321,0.05847197,1.4342462
AT3G60250,0.113437764,0.0790927,1.4342381
AT4G36730,0.09460864,0.065967955,1.4341605
AT5G05050,0.19885136,0.13865846,1.434109
AT5G43070,0.15816794,0.11029454,1.4340504
AT1G63000,0.099580854,0.069440864,1.434038
AT3G08020,0.10234489,0.07137164,1.4339713
AT4G34410,0.5866844,0.40914014,1.4339448
AT3G56590,0.12468373,0.08697221,1.4336042
AT1G66390,0.5375236,0.37496087,1.433546
AT1G75750,0.25825158,0.18015288,1.4335134
AT5G59400,0.18815224,0.1312547,1.4334893
AT5G57370,0.07367202,0.051397055,1.4333895
AT3G17350,0.1483271,0.10348834,1.4332734
AT5G61220,0.1372043,0.095735535,1.4331595
AT1G74690,0.06893612,0.04810309,1.4330909
AT5G50440,0.12801342,0.08933007,1.4330382
AT4G11120,0.09687831,0.067612655,1.4328427
AT4G03630,0.19074726,0.13313934,1.4326887
AT3G53100,0.19769537,0.13799244,1.4326535
AT5G22340,0.112878054,0.07878968,1.4326501
AT1G02400,0.36595845,0.25546092,1.4325418
AT4G17570,0.11786798,0.08228613,1.432416
AT3G26590,0.20337924,0.1419947,1.4323015
AT3G27420,0.14386141,0.10044191,1.4322846
AT4G33640,0.13059564,0.09118111,1.4322664
AT1G53300,0.12797435,0.089357175,1.4321663
AT5G02600,0.19147687,0.1337025,1.4321111
AT1G19485,0.10638018,0.07428344,1.4320846
AT2G01720,0.09759378,0.06814953,1.4320534
AT1G63100,0.21112049,0.14744401,1.4318687
AT1G27430,0.060791034,0.042459358,1.4317461
AT1G50710,0.087717146,0.061273754,1.4315612
AT1G22990,0.34198,0.23889087,1.4315323
AT3G01800,0.14512554,0.10139201,1.431331
AT4G30010,0.12097578,0.08452959,1.4311646
AT4G09720,0.07972331,0.055705544,1.4311556
AT4G28020,0.14747116,0.10304934,1.4310732
AT1G27620,0.19359194,0.13528165,1.4310286
AT1G66400,0.3452053,0.24127226,1.4307708
AT2G19080,0.10010659,0.06997804,1.4305427
AT1G77280,0.16566066,0.115804054,1.4305255
AT2G46735,0.14714485,0.10286955,1.4304024
AT5G23290,0.09351914,0.06538386,1.430309
AT3G46790,0.0930492,0.06506064,1.4301918
AT3G04980,0.17797504,0.124448776,1.4301068
AT5G18690,0.20044263,0.14018054,1.429889
AT4G25680,0.074150234,0.051859163,1.4298383
AT1G49470,0.30897567,0.21612382,1.4296232
AT1G23120,0.34599188,0.24203022,1.4295399
AT2G28790,0.20958376,0.1466421,1.4292194
AT3G06290,0.11411023,0.07985121,1.4290355
AT1G02120,0.08171108,0.057182696,1.4289474
AT1G80350,0.05290819,0.03703007,1.4287894
AT1G49450,0.37707964,0.2639441,1.4286345
AT5G57460,0.07091005,0.049637616,1.4285544
AT4G31560,0.0996016,0.06973563,1.4282739
AT5G47320,0.09553679,0.06689689,1.4281199
AT3G59170,0.17479904,0.1224035,1.4280558
AT1G77350,0.10781356,0.07550135,1.4279685
AT2G36570,0.18241131,0.12774877,1.4278908
AT5G54650,0.11584952,0.08113579,1.4278471
AT1G29390,0.11094995,0.07771336,1.4276816
AT1G01280,0.250988,0.17581098,1.4276013
AT3G05320,0.29284787,0.20513849,1.4275616
AT5G66560,0.12968631,0.090846755,1.4275281
AT1G32600,0.20332903,0.14244477,1.4274234
AT4G05330,0.22683744,0.15893249,1.4272565
AT5G23910,0.24330907,0.1704992,1.4270391
AT1G79590,0.08701421,0.060979884,1.4269328
AT3G59610,0.21042503,0.14749256,1.4266822
AT1G22015,0.18592948,0.13034047,1.4264905
AT2G25250,0.17283927,0.12117121,1.4264053
AT1G18150,0.10234255,0.0717516,1.4263451
AT3G48110,0.10291303,0.07215247,1.426327
AT1G66680,0.061478734,0.043104608,1.4262679
AT2G41600,0.08956272,0.06279878,1.4261855
AT5G16390,0.07912063,0.055479515,1.426123
AT3G61490,0.21369326,0.14984708,1.4260755
AT1G55160,0.09567623,0.06709722,1.4259342
AT1G63850,0.11159899,0.078263886,1.425932
AT2G07020,0.1797573,0.12606952,1.4258584
AT1G54710,0.08479164,0.059470072,1.4257864
AT5G54280,0.15161514,0.106346026,1.4256774
AT4G17150,0.09127991,0.06402587,1.425672
AT5G49830,0.06302738,0.04420903,1.4256673
AT1G71090,0.076407135,0.05360946,1.4252543
AT3G11840,0.26547623,0.18626806,1.4252374
AT1G80160,0.5035448,0.35333544,1.4251183
AT4G14330,0.22770879,0.15979083,1.4250427
AT4G25260,0.20685679,0.14517194,1.4249088
AT1G12990,0.15504117,0.108812034,1.4248531
AT4G29360,0.14043544,0.098574005,1.42467
AT3G06050,0.069705226,0.048927553,1.4246616
AT2G23770,0.266431,0.1870207,1.4246069
AT3G09700,0.13487908,0.09467933,1.4245883
AT1G69960,0.111257195,0.078106016,1.4244381
AT3G42960,0.23813218,0.16717996,1.4244062
AT1G50170,0.07715482,0.054168597,1.4243457
AT1G66660,0.1908288,0.13397798,1.4243294
AT4G22130,0.13913414,0.09768509,1.4243128
AT1G37010,0.27835953,0.19545649,1.4241508
AT1G11820,0.09830962,0.069039404,1.4239638
AT5G54200,0.1256583,0.088247694,1.4239272
AT3G06130,0.10212875,0.07172355,1.423922
AT3G05350,0.09633347,0.06765525,1.4238874
AT3G59980,0.09275633,0.0651475,1.4237895
AT3G22980,0.07660272,0.053803056,1.4237612
AT3G05050,0.08398323,0.058988478,1.4237223
AT1G64040,0.05716059,0.040150777,1.423648
AT1G20800,0.14708462,0.10332276,1.4235451
AT3G59000,0.15156,0.106468044,1.4235256
AT1G11200,0.10867069,0.07634236,1.423465
AT3G63190,0.10480892,0.07363668,1.4233247
AT2G23940,0.12167173,0.08548571,1.4232988
AT1G27510,0.077258885,0.054286517,1.4231687
AT4G36690,0.06849825,0.04813463,1.4230552
AT2G46060,0.09641691,0.067761116,1.4228942
AT3G22930,0.33552864,0.23580796,1.4228894
AT1G42480,0.13907595,0.09774361,1.4228648
AT1G06060,0.08872575,0.06236161,1.4227622
AT1G17970,0.18268271,0.1284124,1.4226251
AT5G52130,0.19068207,0.13403887,1.4225878
AT4G15010,0.10041899,0.070589714,1.4225725
AT1G02300,0.32341063,0.22737108,1.4223912
AT1G32370,0.108355455,0.07620354,1.4219214
AT3G44460,0.2995581,0.2106791,1.421869
AT1G17510,0.116286464,0.08178604,1.4218374
AT3G05210,0.08104359,0.057001125,1.421789
AT5G14000,0.22377816,0.15740614,1.4216608
AT4G24050,0.19824423,0.13945091,1.4216057
AT1G30130,0.09622443,0.06768732,1.4216019
AT2G18240,0.12821099,0.09019216,1.4215313
AT4G12920,0.17289641,0.121630594,1.4214878
AT5G09880,0.09069409,0.06380361,1.4214568
AT5G26150,0.20382331,0.14341298,1.4212333
AT2G46210,0.3475516,0.24454612,1.4212109
AT3G10400,0.24472855,0.1722024,1.421168
AT2G47590,0.085549064,0.06020026,1.4210744
AT1G22860,0.081967615,0.057682294,1.4210184
AT2G41190,0.3872925,0.27256665,1.4209094
AT1G68920,0.08435762,0.05937881,1.4206685
AT5G03920,0.30471197,0.21449655,1.4205914
AT4G34120,0.12702407,0.089418106,1.4205631
AT5G41270,0.14409162,0.10143495,1.4205321
AT5G20300,0.06152506,0.043314323,1.4204319
AT4G02590,0.09176947,0.06461208,1.4203142
AT2G14910,0.08548685,0.06019061,1.4202687
AT1G69080,0.23251924,0.16373703,1.4200772
AT1G75150,0.18612692,0.13107382,1.4200158
AT1G70200,0.13727818,0.09667695,1.4199679
AT2G26440,0.37553138,0.26449367,1.4198123
AT1G24150,0.17658727,0.12437466,1.419801
AT1G21090,0.14954971,0.10533504,1.4197526
AT5G19320,0.10130689,0.07136267,1.4196062
